matId,matBaseRetId,matBaseStaId,matSuggestedStaId,matApproved,matApprovedBy,matApprovedOn,matSuggestedOn,matManufacturerScore,matPartNumberScore,matProductNameScore,matPriceScore,matAverageScore
87827,1,428,521,0,NULL,NULL,"2019-02-05 17:22:49",100,17,17,1,57.7
87828,1,428,523,0,NULL,NULL,"2019-02-05 17:22:49",100,33,18,0,62.6
87829,1,428,528,0,NULL,NULL,"2019-02-05 17:22:49",100,0,15,0,52.25
87830,1,428,535,0,NULL,NULL,"2019-02-05 17:22:49",100,17,18,1,57.85
87831,1,428,559,0,NULL,NULL,"2019-02-05 17:22:49",100,21,20,0,59.3
87832,1,428,590,0,NULL,NULL,"2019-02-05 17:22:49",100,14,19,0,57.05
87833,1,428,600,0,NULL,NULL,"2019-02-05 17:22:49",100,0,18,0,52.7
87834,1,428,608,0,NULL,NULL,"2019-02-05 17:22:49",100,36,23,0,64.25
87835,1,428,615,0,NULL,NULL,"2019-02-05 17:22:49",100,36,20,0,63.8
87836,1,428,616,0,NULL,NULL,"2019-02-05 17:22:49",100,13,15,0,56.15
87837,1,430,468,0,NULL,NULL,"2019-02-05 17:22:49",100,12,22,0,56.9
87838,1,430,482,0,NULL,NULL,"2019-02-05 17:22:49",100,29,26,0,62.6
87839,1,430,495,0,NULL,NULL,"2019-02-05 17:22:49",100,27,20,0,61.1
87840,1,430,503,0,NULL,NULL,"2019-02-05 17:22:49",100,24,22,0,60.5
87841,1,430,510,0,NULL,NULL,"2019-02-05 17:22:49",100,12,22,0,56.9
87842,1,430,521,0,NULL,NULL,"2019-02-05 17:22:49",100,0,20,0,53
87843,1,430,523,0,NULL,NULL,"2019-02-05 17:22:49",100,27,17,0,60.65
87844,1,430,528,0,NULL,NULL,"2019-02-05 17:22:49",100,22,13,0,58.55
87845,1,430,535,0,NULL,NULL,"2019-02-05 17:22:49",100,0,17,0,52.55
87846,1,430,559,0,NULL,NULL,"2019-02-05 17:22:49",100,27,16,0,60.5
87847,1,430,590,0,NULL,NULL,"2019-02-05 17:22:49",100,24,24,0,60.8
87848,1,430,600,0,NULL,NULL,"2019-02-05 17:22:49",100,25,24,0,61.1
87849,1,430,608,0,NULL,NULL,"2019-02-05 17:22:49",100,14,23,0,57.65
87850,1,430,615,0,NULL,NULL,"2019-02-05 17:22:49",100,14,23,0,57.65
87851,1,430,616,0,NULL,NULL,"2019-02-05 17:22:49",100,11,13,0,55.25
87852,1,431,463,0,NULL,NULL,"2019-02-05 17:22:49",100,0,46,0,56.9
87853,1,431,464,0,NULL,NULL,"2019-02-05 17:22:49",100,48,22,0,67.7
87854,1,431,467,0,NULL,NULL,"2019-02-05 17:22:49",100,35,33,0,65.45
87855,1,431,471,0,NULL,NULL,"2019-02-05 17:22:49",100,36,33,0,65.75
87856,1,431,472,0,NULL,NULL,"2019-02-05 17:22:49",100,37,36,0,66.5
87857,1,431,477,0,NULL,NULL,"2019-02-05 17:22:49",100,48,23,0,67.85
87858,1,431,501,0,NULL,NULL,"2019-02-05 17:22:49",100,40,25,0,65.75
87859,1,431,512,0,NULL,NULL,"2019-02-05 17:22:49",100,30,28,0,63.2
87860,1,431,524,0,NULL,NULL,"2019-02-05 17:22:49",100,57,29,0,71.45
87861,1,431,562,0,NULL,NULL,"2019-02-05 17:22:49",100,45,29,0,67.85
87862,1,431,572,0,NULL,NULL,"2019-02-05 17:22:49",100,0,28,0,54.2
87863,1,431,589,0,NULL,NULL,"2019-02-05 17:22:49",100,12,31,0,58.25
87864,1,431,604,0,NULL,NULL,"2019-02-05 17:22:49",100,37,39,0,66.95
87865,1,431,609,0,NULL,NULL,"2019-02-05 17:22:49",100,48,24,0,68
87866,1,431,633,0,NULL,NULL,"2019-02-05 17:22:49",100,35,28,0,64.7
87867,1,431,634,0,NULL,NULL,"2019-02-05 17:22:49",100,38,34,0,66.5
87868,1,431,635,0,NULL,NULL,"2019-02-05 17:22:49",100,48,34,0,69.5
87869,1,434,466,0,NULL,NULL,"2019-02-05 17:22:49",100,14,23,0,57.65
87870,1,434,476,0,NULL,NULL,"2019-02-05 17:22:49",100,14,23,0,57.65
87871,1,434,491,0,NULL,NULL,"2019-02-05 17:22:49",100,29,25,0,62.45
87872,1,434,494,0,NULL,NULL,"2019-02-05 17:22:49",100,20,4,0,56.6
87873,1,434,502,0,NULL,NULL,"2019-02-05 17:22:49",100,91,39,0,83.15
87874,1,434,515,0,NULL,NULL,"2019-02-05 17:22:49",100,40,11,0,63.65
87875,1,434,516,0,NULL,NULL,"2019-02-05 17:22:49",100,44,24,0,66.8
87876,1,434,518,0,NULL,NULL,"2019-02-05 17:22:49",100,73,36,0,77.3
87877,1,434,522,0,NULL,NULL,"2019-02-05 17:22:49",100,15,22,0,57.8
87878,1,434,531,0,NULL,NULL,"2019-02-05 17:22:49",100,14,19,0,57.05
87879,1,434,541,0,NULL,NULL,"2019-02-05 17:22:49",100,20,26,0,59.9
87880,1,434,542,0,NULL,NULL,"2019-02-05 17:22:49",100,20,31,0,60.65
87881,1,434,569,0,NULL,NULL,"2019-02-05 17:22:49",100,22,26,0,60.5
87882,1,434,575,0,NULL,NULL,"2019-02-05 17:22:49",100,15,22,0,57.8
87883,1,434,576,0,NULL,NULL,"2019-02-05 17:22:49",100,40,29,0,66.35
87884,1,434,583,0,NULL,NULL,"2019-02-05 17:22:49",100,14,25,0,57.95
87885,1,434,599,0,NULL,NULL,"2019-02-05 17:22:49",100,36,23,0,64.25
87886,1,434,610,0,NULL,NULL,"2019-02-05 17:22:49",100,40,30,0,66.5
87887,1,434,611,0,NULL,NULL,"2019-02-05 17:22:49",100,14,26,0,58.1
87888,1,434,618,0,NULL,NULL,"2019-02-05 17:22:49",100,14,26,0,58.1
87889,1,434,630,0,NULL,NULL,"2019-02-05 17:22:49",100,40,26,0,65.9
87890,1,435,461,0,NULL,NULL,"2019-02-05 17:22:49",100,38,30,0,65.9
87891,1,435,473,0,NULL,NULL,"2019-02-05 17:22:49",100,42,31,0,67.25
87892,1,435,481,0,NULL,NULL,"2019-02-05 17:22:49",100,40,34,0,67.1
87893,1,435,485,0,NULL,NULL,"2019-02-05 17:22:49",100,22,34,0,61.7
87894,1,435,486,0,NULL,NULL,"2019-02-05 17:22:49",100,12,27,0,57.65
87895,1,435,488,0,NULL,NULL,"2019-02-05 17:22:49",100,19,26,0,59.6
87896,1,435,499,0,NULL,NULL,"2019-02-05 17:22:49",100,42,31,0,67.25
87897,1,435,500,0,NULL,NULL,"2019-02-05 17:22:49",100,22,29,0,60.95
87898,1,435,508,0,NULL,NULL,"2019-02-05 17:22:49",100,40,37,0,67.55
87899,1,435,514,0,NULL,NULL,"2019-02-05 17:22:49",100,19,34,0,60.8
87900,1,435,517,0,NULL,NULL,"2019-02-05 17:22:49",100,11,27,0,57.35
87901,1,435,530,0,NULL,NULL,"2019-02-05 17:22:49",100,60,39,0,73.85
87902,1,435,532,0,NULL,NULL,"2019-02-05 17:22:49",100,32,28,0,63.8
87903,1,435,534,0,NULL,NULL,"2019-02-05 17:22:49",100,26,30,0,62.3
87904,1,435,537,0,NULL,NULL,"2019-02-05 17:22:49",100,32,33,0,64.55
87905,1,435,538,0,NULL,NULL,"2019-02-05 17:22:49",100,29,37,1,64.3
87906,1,435,540,0,NULL,NULL,"2019-02-05 17:22:49",100,38,29,0,65.75
87907,1,435,543,0,NULL,NULL,"2019-02-05 17:22:49",100,29,33,1,63.7
87908,1,435,556,0,NULL,NULL,"2019-02-05 17:22:49",100,29,29,1,63.1
87909,1,435,558,0,NULL,NULL,"2019-02-05 17:22:49",100,29,29,1,63.1
87910,1,435,565,0,NULL,NULL,"2019-02-05 17:22:49",100,48,34,0,69.5
87911,1,435,570,0,NULL,NULL,"2019-02-05 17:22:49",100,29,30,1,63.25
87912,1,435,578,0,NULL,NULL,"2019-02-05 17:22:49",100,14,27,0,58.25
87913,1,435,585,0,NULL,NULL,"2019-02-05 17:22:49",100,11,21,0,56.45
87914,1,435,586,0,NULL,NULL,"2019-02-05 17:22:49",100,29,18,0,61.4
87915,1,435,594,0,NULL,NULL,"2019-02-05 17:22:49",100,40,29,0,66.35
87916,1,435,595,0,NULL,NULL,"2019-02-05 17:22:49",100,40,30,0,66.5
87917,1,435,596,0,NULL,NULL,"2019-02-05 17:22:49",100,40,29,0,66.35
87918,1,435,613,0,NULL,NULL,"2019-02-05 17:22:49",100,11,34,0,58.4
87919,1,435,628,0,NULL,NULL,"2019-02-05 17:22:49",100,27,30,0,62.6
87920,1,435,636,0,NULL,NULL,"2019-02-05 17:22:49",100,40,29,0,66.35
87921,1,437,460,0,NULL,NULL,"2019-02-05 17:22:49",100,25,30,1,62.05
87922,1,437,498,0,NULL,NULL,"2019-02-05 17:22:49",100,38,34,0,66.5
87923,1,437,525,0,NULL,NULL,"2019-02-05 17:22:49",100,0,31,0,54.65
87924,1,437,526,0,NULL,NULL,"2019-02-05 17:22:49",100,25,40,0,63.5
87925,1,437,536,0,NULL,NULL,"2019-02-05 17:22:49",100,38,38,0,67.1
87926,1,437,547,0,NULL,NULL,"2019-02-05 17:22:49",100,0,31,0,54.65
87927,1,437,550,0,NULL,NULL,"2019-02-05 17:22:49",100,38,39,1,67.3
87928,1,437,624,0,NULL,NULL,"2019-02-05 17:22:49",100,25,44,1,64.15
87929,1,437,642,0,NULL,NULL,"2019-02-05 17:22:49",100,0,31,0,54.65
87930,1,437,643,0,NULL,NULL,"2019-02-05 17:22:49",100,0,31,0,54.65
87931,1,438,462,0,NULL,NULL,"2019-02-05 17:22:49",100,31,15,0,61.55
87932,1,438,470,0,NULL,NULL,"2019-02-05 17:22:49",100,0,20,0,53
87933,1,438,478,0,NULL,NULL,"2019-02-05 17:22:49",100,17,15,0,57.35
87934,1,438,479,0,NULL,NULL,"2019-02-05 17:22:49",100,25,14,0,59.6
87935,1,438,505,0,NULL,NULL,"2019-02-05 17:22:49",100,24,14,0,59.3
87936,1,438,619,0,NULL,NULL,"2019-02-05 17:22:49",100,13,14,0,56
87937,1,439,460,0,NULL,NULL,"2019-02-05 17:22:49",100,67,58,0,78.8
87938,1,439,498,0,NULL,NULL,"2019-02-05 17:22:49",100,67,48,0,77.3
87939,1,439,525,0,NULL,NULL,"2019-02-05 17:22:49",100,0,33,0,54.95
87940,1,439,526,0,NULL,NULL,"2019-02-05 17:22:49",100,67,57,0,78.65
87941,1,439,536,0,NULL,NULL,"2019-02-05 17:22:49",100,83,55,0,83.15
87942,1,439,547,0,NULL,NULL,"2019-02-05 17:22:49",100,0,34,0,55.1
87943,1,439,550,0,NULL,NULL,"2019-02-05 17:22:49",100,67,61,0,79.25
87944,1,439,624,0,NULL,NULL,"2019-02-05 17:22:49",100,67,47,0,77.15
87945,1,439,642,0,NULL,NULL,"2019-02-05 17:22:50",100,0,34,0,55.1
87946,1,439,643,0,NULL,NULL,"2019-02-05 17:22:50",100,0,33,0,54.95
87947,1,441,461,0,NULL,NULL,"2019-02-05 17:22:50",100,19,36,0,61.1
87948,1,441,473,0,NULL,NULL,"2019-02-05 17:22:50",100,21,36,0,61.7
87949,1,441,481,0,NULL,NULL,"2019-02-05 17:22:50",100,40,36,0,67.4
87950,1,441,485,0,NULL,NULL,"2019-02-05 17:22:50",100,56,43,0,73.25
87951,1,441,486,0,NULL,NULL,"2019-02-05 17:22:50",100,24,38,0,62.9
87952,1,441,488,0,NULL,NULL,"2019-02-05 17:22:50",100,29,25,0,62.45
87953,1,441,499,0,NULL,NULL,"2019-02-05 17:22:50",100,21,40,0,62.3
87954,1,441,500,0,NULL,NULL,"2019-02-05 17:22:50",100,11,39,0,59.15
87955,1,441,508,0,NULL,NULL,"2019-02-05 17:22:50",100,30,38,0,64.7
87956,1,441,514,0,NULL,NULL,"2019-02-05 17:22:50",100,48,43,0,70.85
87957,1,441,517,0,NULL,NULL,"2019-02-05 17:22:50",100,11,32,0,58.1
87958,1,441,530,0,NULL,NULL,"2019-02-05 17:22:50",100,30,40,0,65
87959,1,441,532,0,NULL,NULL,"2019-02-05 17:22:50",100,11,29,0,57.65
87960,1,441,534,0,NULL,NULL,"2019-02-05 17:22:50",100,26,32,0,62.6
87961,1,441,537,0,NULL,NULL,"2019-02-05 17:22:50",100,42,39,0,68.45
87962,1,441,538,0,NULL,NULL,"2019-02-05 17:22:50",100,19,34,0,60.8
87963,1,441,540,0,NULL,NULL,"2019-02-05 17:22:50",100,19,36,0,61.1
87964,1,441,543,0,NULL,NULL,"2019-02-05 17:22:50",100,19,38,0,61.4
87965,1,441,556,0,NULL,NULL,"2019-02-05 17:22:50",100,19,36,0,61.1
87966,1,441,558,0,NULL,NULL,"2019-02-05 17:22:50",100,29,40,0,64.7
87967,1,441,565,0,NULL,NULL,"2019-02-05 17:22:50",100,19,38,0,61.4
87968,1,441,570,0,NULL,NULL,"2019-02-05 17:22:50",100,19,37,0,61.25
87969,1,441,578,0,NULL,NULL,"2019-02-05 17:22:50",100,29,36,0,64.1
87970,1,441,585,0,NULL,NULL,"2019-02-05 17:22:50",100,11,24,0,56.9
87971,1,441,586,0,NULL,NULL,"2019-02-05 17:22:50",100,19,13,0,57.65
87972,1,441,594,0,NULL,NULL,"2019-02-05 17:22:50",100,30,39,0,64.85
87973,1,441,595,0,NULL,NULL,"2019-02-05 17:22:50",100,40,40,0,68
87974,1,441,596,0,NULL,NULL,"2019-02-05 17:22:50",100,30,40,0,65
87975,1,441,613,0,NULL,NULL,"2019-02-05 17:22:50",100,32,38,0,65.3
87976,1,441,628,0,NULL,NULL,"2019-02-05 17:22:50",100,18,26,0,59.3
87977,1,441,636,0,NULL,NULL,"2019-02-05 17:22:50",100,30,39,0,64.85
87978,1,442,490,0,NULL,NULL,"2019-02-05 17:22:50",100,15,34,0,59.6
87979,1,442,496,0,NULL,NULL,"2019-02-05 17:22:50",100,12,30,0,58.1
87980,1,442,513,0,NULL,NULL,"2019-02-05 17:22:50",100,20,56,0,64.4
87981,1,442,527,0,NULL,NULL,"2019-02-05 17:22:50",100,17,42,0,61.4
87982,1,442,579,0,NULL,NULL,"2019-02-05 17:22:50",100,18,17,0,57.95
87983,1,443,460,0,NULL,NULL,"2019-02-05 17:22:50",100,0,42,1,56.35
87984,1,443,498,0,NULL,NULL,"2019-02-05 17:22:50",100,0,38,0,55.7
87985,1,443,525,0,NULL,NULL,"2019-02-05 17:22:50",100,0,37,0,55.55
87986,1,443,526,0,NULL,NULL,"2019-02-05 17:22:50",100,0,43,0,56.45
87987,1,443,536,0,NULL,NULL,"2019-02-05 17:22:50",100,0,42,0,56.3
87988,1,443,547,0,NULL,NULL,"2019-02-05 17:22:50",100,0,37,0,55.55
87989,1,443,550,0,NULL,NULL,"2019-02-05 17:22:50",100,0,44,1,56.65
87990,1,443,624,0,NULL,NULL,"2019-02-05 17:22:50",100,0,50,1,57.55
87991,1,443,642,0,NULL,NULL,"2019-02-05 17:22:50",100,0,37,0,55.55
87992,1,443,643,0,NULL,NULL,"2019-02-05 17:22:50",100,0,37,0,55.55
87993,1,445,468,0,NULL,NULL,"2019-02-05 17:22:50",100,31,12,0,61.1
87994,1,445,469,0,NULL,NULL,"2019-02-05 17:22:50",100,27,3,0,58.55
87995,1,445,482,0,NULL,NULL,"2019-02-05 17:22:50",100,28,20,0,61.4
87996,1,445,495,0,NULL,NULL,"2019-02-05 17:22:50",100,33,14,0,62
87997,1,445,503,0,NULL,NULL,"2019-02-05 17:22:50",100,25,12,0,59.3
87998,1,445,510,0,NULL,NULL,"2019-02-05 17:22:50",100,25,12,0,59.3
87999,1,445,521,0,NULL,NULL,"2019-02-05 17:22:50",100,27,12,0,59.9
88000,1,445,523,0,NULL,NULL,"2019-02-05 17:22:50",100,27,12,0,59.9
88001,1,445,528,0,NULL,NULL,"2019-02-05 17:22:50",100,18,8,0,56.6
88002,1,445,535,0,NULL,NULL,"2019-02-05 17:22:50",100,20,11,0,57.65
88003,1,445,559,0,NULL,NULL,"2019-02-05 17:22:50",100,32,9,0,60.95
88004,1,445,590,0,NULL,NULL,"2019-02-05 17:22:50",100,19,20,0,58.7
88005,1,445,600,0,NULL,NULL,"2019-02-05 17:22:50",100,19,19,0,58.55
88006,1,445,608,0,NULL,NULL,"2019-02-05 17:22:50",100,21,18,0,59
88007,1,445,615,0,NULL,NULL,"2019-02-05 17:22:50",100,28,17,0,60.95
88008,1,445,616,0,NULL,NULL,"2019-02-05 17:22:50",100,12,6,0,54.5
88009,1,449,577,0,NULL,NULL,"2019-02-05 17:22:50",100,0,27,0,54.05
88010,1,455,468,0,NULL,NULL,"2019-02-05 17:22:50",100,5,21,0,54.65
88011,1,455,469,0,NULL,NULL,"2019-02-05 17:22:50",100,0,3,0,50.45
88012,1,455,482,0,NULL,NULL,"2019-02-05 17:22:50",100,0,22,0,53.3
88013,1,455,495,0,NULL,NULL,"2019-02-05 17:22:50",100,0,20,0,53
88014,1,455,503,0,NULL,NULL,"2019-02-05 17:22:50",100,5,21,0,54.65
88015,1,455,510,0,NULL,NULL,"2019-02-05 17:22:50",100,5,21,0,54.65
88016,1,455,521,0,NULL,NULL,"2019-02-05 17:22:50",100,0,17,0,52.55
88017,1,455,523,0,NULL,NULL,"2019-02-05 17:22:50",100,0,14,0,52.1
88018,1,455,528,0,NULL,NULL,"2019-02-05 17:22:50",100,10,15,0,55.25
88019,1,455,535,0,NULL,NULL,"2019-02-05 17:22:50",100,0,11,0,51.65
88020,1,455,559,0,NULL,NULL,"2019-02-05 17:22:50",100,5,8,0,52.7
88021,1,455,590,0,NULL,NULL,"2019-02-05 17:22:50",100,0,23,0,53.45
88022,1,455,600,0,NULL,NULL,"2019-02-05 17:22:50",100,0,24,0,53.6
88023,1,455,608,0,NULL,NULL,"2019-02-05 17:22:50",100,0,19,0,52.85
88024,1,455,615,0,NULL,NULL,"2019-02-05 17:22:50",100,0,19,0,52.85
88025,1,455,616,0,NULL,NULL,"2019-02-05 17:22:50",100,10,15,0,55.25
88026,1,457,472,0,NULL,NULL,"2019-02-05 17:22:50",42,100,70,1,61.55
88027,1,458,461,0,NULL,NULL,"2019-02-05 17:22:50",100,50,39,0,70.85
88028,1,458,473,0,NULL,NULL,"2019-02-05 17:22:50",100,47,39,0,69.95
88029,1,458,481,0,NULL,NULL,"2019-02-05 17:22:50",100,26,33,0,62.75
88030,1,458,485,0,NULL,NULL,"2019-02-05 17:22:50",100,21,34,0,61.4
88031,1,458,486,0,NULL,NULL,"2019-02-05 17:22:50",100,29,36,0,64.1
88032,1,458,488,0,NULL,NULL,"2019-02-05 17:22:50",100,25,27,0,61.55
88033,1,458,499,0,NULL,NULL,"2019-02-05 17:22:50",100,27,30,0,62.6
88034,1,458,500,0,NULL,NULL,"2019-02-05 17:22:50",100,14,31,0,58.85
88035,1,458,508,0,NULL,NULL,"2019-02-05 17:22:50",100,39,39,0,67.55
88036,1,458,514,0,NULL,NULL,"2019-02-05 17:22:50",100,31,36,0,64.7
88037,1,458,517,0,NULL,NULL,"2019-02-05 17:22:50",100,33,36,0,65.3
88038,1,458,530,0,NULL,NULL,"2019-02-05 17:22:50",100,32,41,0,65.75
88039,1,458,532,0,NULL,NULL,"2019-02-05 17:22:50",100,27,32,0,62.9
88040,1,458,534,0,NULL,NULL,"2019-02-05 17:22:50",100,35,25,0,64.25
88041,1,458,537,0,NULL,NULL,"2019-02-05 17:22:50",100,40,39,0,67.85
88042,1,458,538,0,NULL,NULL,"2019-02-05 17:22:50",100,69,48,1,77.95
88043,1,458,540,0,NULL,NULL,"2019-02-05 17:22:50",100,38,32,0,66.2
88044,1,458,543,0,NULL,NULL,"2019-02-05 17:22:50",100,62,47,1,75.7
88045,1,458,556,0,NULL,NULL,"2019-02-05 17:22:50",100,62,45,1,75.4
88046,1,458,558,0,NULL,NULL,"2019-02-05 17:22:50",100,62,44,1,75.25
88047,1,458,565,0,NULL,NULL,"2019-02-05 17:22:50",100,31,32,0,64.1
88048,1,458,570,0,NULL,NULL,"2019-02-05 17:22:50",100,62,45,1,75.4
88049,1,458,578,0,NULL,NULL,"2019-02-05 17:22:50",100,24,27,0,61.25
88050,1,458,585,0,NULL,NULL,"2019-02-05 17:22:50",100,21,23,0,59.75
88051,1,458,586,0,NULL,NULL,"2019-02-05 17:22:50",100,44,13,0,65.15
88052,1,458,594,0,NULL,NULL,"2019-02-05 17:22:50",100,19,37,0,61.25
88053,1,458,595,0,NULL,NULL,"2019-02-05 17:22:50",100,19,38,0,61.4
88054,1,458,596,0,NULL,NULL,"2019-02-05 17:22:50",100,19,39,0,61.55
88055,1,458,613,0,NULL,NULL,"2019-02-05 17:22:50",100,13,33,0,58.85
88056,1,458,628,0,NULL,NULL,"2019-02-05 17:22:50",100,24,24,0,60.8
88057,1,458,636,0,NULL,NULL,"2019-02-05 17:22:50",100,19,38,0,61.4
88058,1,459,462,0,NULL,NULL,"2019-02-05 17:22:50",100,33,10,0,61.4
88059,1,459,470,0,NULL,NULL,"2019-02-05 17:22:50",100,0,15,0,52.25
88060,1,459,478,0,NULL,NULL,"2019-02-05 17:22:50",100,35,12,0,62.3
88061,1,459,479,0,NULL,NULL,"2019-02-05 17:22:50",100,95,15,1,80.8
88062,1,459,505,0,NULL,NULL,"2019-02-05 17:22:50",100,100,20,1,83.05
88063,1,459,619,0,NULL,NULL,"2019-02-05 17:22:50",100,80,9,1,75.4
88064,1,645,490,0,NULL,NULL,"2019-02-05 19:45:38",100,24,31,0,61.85
88065,1,645,496,0,NULL,NULL,"2019-02-05 19:45:38",100,20,27,0,60.05
88066,1,645,513,0,NULL,NULL,"2019-02-05 19:45:38",100,14,36,0,59.6
88067,1,645,527,0,NULL,NULL,"2019-02-05 19:45:38",100,21,31,0,60.95
88068,1,645,579,0,NULL,NULL,"2019-02-05 19:45:38",100,26,14,0,59.9
88069,1,647,468,0,NULL,NULL,"2019-02-05 19:45:38",100,5,7,0,52.55
88070,1,647,469,0,NULL,NULL,"2019-02-05 19:45:38",100,0,4,0,50.6
88071,1,647,482,0,NULL,NULL,"2019-02-05 19:45:38",100,0,16,0,52.4
88072,1,647,495,0,NULL,NULL,"2019-02-05 19:45:38",100,0,8,0,51.2
88073,1,647,503,0,NULL,NULL,"2019-02-05 19:45:38",100,5,7,0,52.55
88074,1,647,510,0,NULL,NULL,"2019-02-05 19:45:38",100,5,7,0,52.55
88075,1,647,521,0,NULL,NULL,"2019-02-05 19:45:38",100,0,8,0,51.2
88076,1,647,523,0,NULL,NULL,"2019-02-05 19:45:38",100,0,9,0,51.35
88077,1,647,528,0,NULL,NULL,"2019-02-05 19:45:38",100,10,7,0,54.05
88078,1,647,535,0,NULL,NULL,"2019-02-05 19:45:38",100,0,9,0,51.35
88079,1,647,559,0,NULL,NULL,"2019-02-05 19:45:38",100,5,8,0,52.7
88080,1,647,590,0,NULL,NULL,"2019-02-05 19:45:38",100,0,15,0,52.25
88081,1,647,600,0,NULL,NULL,"2019-02-05 19:45:38",100,0,15,0,52.25
88082,1,647,608,0,NULL,NULL,"2019-02-05 19:45:38",100,0,16,0,52.4
88083,1,647,615,0,NULL,NULL,"2019-02-05 19:45:38",100,0,18,0,52.7
88084,1,647,616,0,NULL,NULL,"2019-02-05 19:45:38",100,10,6,0,53.9
88085,1,648,466,0,NULL,NULL,"2019-02-05 19:45:38",100,29,20,0,61.7
88086,1,648,476,0,NULL,NULL,"2019-02-05 19:45:38",100,29,20,0,61.7
88087,1,648,491,0,NULL,NULL,"2019-02-05 19:45:38",100,14,15,0,56.45
88088,1,648,494,0,NULL,NULL,"2019-02-05 19:45:38",100,100,59,1,88.9
88089,1,648,502,0,NULL,NULL,"2019-02-05 19:45:38",100,18,16,0,57.8
88090,1,648,515,0,NULL,NULL,"2019-02-05 19:45:38",100,20,18,1,58.75
88091,1,648,516,0,NULL,NULL,"2019-02-05 19:45:38",100,44,17,0,65.75
88092,1,648,518,0,NULL,NULL,"2019-02-05 19:45:38",100,18,17,0,57.95
88093,1,648,522,0,NULL,NULL,"2019-02-05 19:45:38",100,15,15,0,56.75
88094,1,648,531,0,NULL,NULL,"2019-02-05 19:45:38",100,29,18,0,61.4
88095,1,648,541,0,NULL,NULL,"2019-02-05 19:45:38",100,20,21,0,59.15
88096,1,648,542,0,NULL,NULL,"2019-02-05 19:45:38",100,80,19,0,76.85
88097,1,648,569,0,NULL,NULL,"2019-02-05 19:45:38",100,22,19,0,59.45
88098,1,648,575,0,NULL,NULL,"2019-02-05 19:45:38",100,15,15,1,56.8
88099,1,648,576,0,NULL,NULL,"2019-02-05 19:45:38",100,40,21,0,65.15
88100,1,648,583,0,NULL,NULL,"2019-02-05 19:45:38",100,14,14,0,56.3
88101,1,648,599,0,NULL,NULL,"2019-02-05 19:45:38",100,18,13,0,57.35
88102,1,648,610,0,NULL,NULL,"2019-02-05 19:45:38",100,20,14,1,58.15
88103,1,648,611,0,NULL,NULL,"2019-02-05 19:45:38",100,29,15,0,60.95
88104,1,648,618,0,NULL,NULL,"2019-02-05 19:45:38",100,29,19,0,61.55
88105,1,648,630,0,NULL,NULL,"2019-02-05 19:45:38",100,20,21,0,59.15
88106,1,649,490,0,NULL,NULL,"2019-02-05 19:45:38",100,4,30,0,55.7
88107,1,649,496,0,NULL,NULL,"2019-02-05 19:45:38",100,5,24,0,55.1
88108,1,649,513,0,NULL,NULL,"2019-02-05 19:45:38",100,5,35,0,56.75
88109,1,649,527,0,NULL,NULL,"2019-02-05 19:45:38",100,4,29,0,55.55
88110,1,649,579,0,NULL,NULL,"2019-02-05 19:45:38",100,9,14,0,54.8
88111,1,650,466,0,NULL,NULL,"2019-02-05 19:45:38",100,29,33,0,63.65
88112,1,650,476,0,NULL,NULL,"2019-02-05 19:45:38",100,29,33,0,63.65
88113,1,650,491,0,NULL,NULL,"2019-02-05 19:45:38",100,14,35,0,59.45
88114,1,650,494,0,NULL,NULL,"2019-02-05 19:45:38",100,100,12,1,81.85
88115,1,650,502,0,NULL,NULL,"2019-02-05 19:45:38",100,18,29,0,59.75
88116,1,650,515,0,NULL,NULL,"2019-02-05 19:45:38",100,20,9,1,57.4
88117,1,650,516,0,NULL,NULL,"2019-02-05 19:45:38",100,44,41,0,69.35
88118,1,650,518,0,NULL,NULL,"2019-02-05 19:45:38",100,18,31,0,60.05
88119,1,650,522,0,NULL,NULL,"2019-02-05 19:45:38",100,15,37,0,60.05
88120,1,650,531,0,NULL,NULL,"2019-02-05 19:45:38",100,29,31,0,63.35
88121,1,650,541,0,NULL,NULL,"2019-02-05 19:45:38",100,20,29,0,60.35
88122,1,650,542,0,NULL,NULL,"2019-02-05 19:45:38",100,80,68,0,84.2
88123,1,650,569,0,NULL,NULL,"2019-02-05 19:45:38",100,22,21,0,59.75
88124,1,650,575,0,NULL,NULL,"2019-02-05 19:45:38",100,15,37,1,60.1
88125,1,650,576,0,NULL,NULL,"2019-02-05 19:45:38",100,40,22,0,65.3
88126,1,650,583,0,NULL,NULL,"2019-02-05 19:45:38",100,14,36,0,59.6
88127,1,650,599,0,NULL,NULL,"2019-02-05 19:45:38",100,18,30,0,59.9
88128,1,650,610,0,NULL,NULL,"2019-02-05 19:45:38",100,20,38,1,61.75
88129,1,650,611,0,NULL,NULL,"2019-02-05 19:45:38",100,29,40,0,64.7
88130,1,650,618,0,NULL,NULL,"2019-02-05 19:45:38",100,29,40,0,64.7
88131,1,650,630,0,NULL,NULL,"2019-02-05 19:45:38",100,20,37,0,61.55
88132,1,651,466,0,NULL,NULL,"2019-02-05 19:45:38",100,29,37,0,64.25
88133,1,651,476,0,NULL,NULL,"2019-02-05 19:45:38",100,14,27,0,58.25
88134,1,651,491,0,NULL,NULL,"2019-02-05 19:45:38",100,29,24,0,62.3
88135,1,651,494,0,NULL,NULL,"2019-02-05 19:45:38",100,20,11,0,57.65
